time,x,y,vx,vy,phi,psi,wx,wz,omega_lf,wrf,wlr,wrr,spl_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+6.70000000e-01,+3.37761378e-04,+0.00000000e+00,+5.15785820e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.55046733e-01,+1.55046733e-01,+1.67396556e-01,+1.67396556e-01,+0.00000000e+00,+1,-6.20434348e-02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+6.80000000e-01,+3.90327736e-04,+0.00000000e+00,+5.28701626e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.33770296e-02,+2.33770296e-02,+5.35644670e-02,+5.35644670e-02,+0.00000000e+00,+1,+7.26296908e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+6.90000000e-01,+4.42659769e-04,+0.00000000e+00,+5.23963211e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.55342424e-01,+1.55342424e-01,-2.37167270e-02,-2.37167270e-02,+0.00000000e+00,+1,+1.33917138e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.00000000e-01,+4.96325300e-04,+0.00000000e+00,+5.45055594e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.75368273e-02,+2.75368273e-02,+1.65115745e-01,+1.65115745e-01,+0.00000000e+00,+1,+1.90786062e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.10000000e-01,+5.52692900e-04,+0.00000000e+00,+5.75731741e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63110951e-01,+1.63110951e-01,+6.03201586e-02,+6.03201586e-02,+0.00000000e+00,+1,+5.02193965e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.20000000e-01,+6.12890422e-04,+0.00000000e+00,+6.16102295e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.13216603e-01,+1.13216603e-01,-1.16119177e-02,-1.16119177e-02,+0.00000000e+00,+1,+7.22530224e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.30000000e-01,+6.73149599e-04,+0.00000000e+00,+5.68585206e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+8.95512905e-02,+8.95512905e-02,+1.68092242e-01,+1.68092242e-01,+0.00000000e+00,+1,+2.13151029e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.40000000e-01,+7.29400366e-04,+0.00000000e+00,+5.53515717e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.44778620e-02,+6.44778620e-02,+5.77570677e-02,+5.77570677e-02,+0.00000000e+00,+1,+6.89035945e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.50000000e-01,+7.83517187e-04,+0.00000000e+00,+5.38745945e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.41734119e-02,+6.41734119e-02,-2.16324408e-02,-2.16324408e-02,+0.00000000e+00,+1,+3.57865733e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.60000000e-01,+8.36795547e-04,+0.00000000e+00,+5.27826927e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.45343618e-02,+6.45343618e-02,+1.63858179e-01,+1.63858179e-01,+0.00000000e+00,+1,+1.28512428e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.70000000e-01,+8.90794508e-04,+0.00000000e+00,+5.49293136e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.56507672e-02,+6.56507672e-02,+5.70692530e-02,+5.70692530e-02,+0.00000000e+00,+1,+6.93364936e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.80000000e-01,+9.46826924e-04,+0.00000000e+00,+5.76452251e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.92858320e-02,+6.92858320e-02,-1.69263995e-02,-1.69263995e-02,+0.00000000e+00,+1,+3.85145900e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+7.90000000e-01,+1.00619462e-03,+0.00000000e+00,+6.07613772e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+7.39850355e-02,+7.39850355e-02,+1.73907891e-01,+1.73907891e-01,+0.00000000e+00,+1,+1.82838917e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.00000000e-01,+1.07048725e-03,+0.00000000e+00,+6.71186916e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+8.01205884e-02,+8.01205884e-02,+7.19950301e-02,+7.19950301e-02,+0.00000000e+00,+1,+7.78768669e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.10000000e-01,+1.14052023e-03,+0.00000000e+00,+7.16086873e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+8.62306869e-02,+8.62306869e-02,+1.00720814e-01,+1.00720814e-01,+0.00000000e+00,+1,+8.11178825e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.20000000e-01,+1.21158950e-03,+0.00000000e+00,+6.92028661e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+8.48023756e-02,+8.48023756e-02,+1.86071418e-02,+1.86071418e-02,+0.00000000e+00,+1,+2.66373511e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.30000000e-01,+1.27453542e-03,+0.00000000e+00,+5.96251694e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+7.13411474e-02,+7.13411474e-02,+6.71805973e-02,+6.71805973e-02,+0.00000000e+00,+1,+4.35937906e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.40000000e-01,+1.33020249e-03,+0.00000000e+00,+5.26199090e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.33740026e-02,+6.33740026e-02,+6.54188038e-02,+6.54188038e-02,+0.00000000e+00,+1,+3.92637876e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.50000000e-01,+1.37974156e-03,+0.00000000e+00,+4.71776713e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+5.72291531e-02,+5.72291531e-02,+5.72711247e-02,+5.72711247e-02,+0.00000000e+00,+1,+3.46573072e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.60000000e-01,+1.42454945e-03,+0.00000000e+00,+4.30734513e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+5.23689266e-02,+5.23689266e-02,+5.22186968e-02,+5.22186968e-02,+0.00000000e+00,+1,+3.16171688e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.70000000e-01,+1.46600241e-03,+0.00000000e+00,+4.03344698e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+4.91324281e-02,+4.91324281e-02,+4.90391765e-02,+4.90391765e-02,+0.00000000e+00,+1,+2.96018483e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.80000000e-01,+1.50547405e-03,+0.00000000e+00,+3.89725767e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+4.75414418e-02,+4.75414418e-02,+4.74484946e-02,+4.74484946e-02,+0.00000000e+00,+1,+2.85487312e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+8.90000000e-01,+1.54434326e-03,+0.00000000e+00,+3.89921643e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+4.75853922e-02,+4.75853922e-02,+4.74868534e-02,+4.74868534e-02,+0.00000000e+00,+1,+2.84748921e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.00000000e-01,+1.58399401e-03,+0.00000000e+00,+4.03978653e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+4.92700180e-02,+4.92700180e-02,+4.91689572e-02,+4.91689572e-02,+0.00000000e+00,+1,+2.93862399e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.10000000e-01,+1.62581509e-03,+0.00000000e+00,+4.31945462e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+5.26022207e-02,+5.26022207e-02,+5.24999608e-02,+5.24999608e-02,+0.00000000e+00,+1,+3.12861541e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.20000000e-01,+1.67120018e-03,+0.00000000e+00,+4.73870912e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+5.75882373e-02,+5.75882373e-02,+5.74857628e-02,+5.74857628e-02,+0.00000000e+00,+1,+3.41782734e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.30000000e-01,+1.72154782e-03,+0.00000000e+00,+5.29803967e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.42342962e-02,+6.42342962e-02,+6.41325621e-02,+6.41325621e-02,+0.00000000e+00,+1,+3.80663310e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.40000000e-01,+1.77826149e-03,+0.00000000e+00,+5.99793769e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+7.25466816e-02,+7.25466816e-02,+7.24465626e-02,+7.24465626e-02,+0.00000000e+00,+1,+4.29540720e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.50000000e-01,+1.84274956e-03,+0.00000000e+00,+6.83889646e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+8.25317084e-02,+8.25317084e-02,+8.24339862e-02,+8.24339862e-02,+0.00000000e+00,+1,+4.88452555e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.60000000e-01,+1.91642536e-03,+0.00000000e+00,+7.82141110e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+9.41957192e-02,+9.41957192e-02,+9.41010819e-02,+9.41010819e-02,+0.00000000e+00,+1,+5.57436573e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.70000000e-01,+2.00070720e-03,+0.00000000e+00,+8.94597856e-03,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.07545086e-01,+1.07545086e-01,+1.07454125e-01,+1.07454125e-01,+0.00000000e+00,+1,+6.36530699e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.80000000e-01,+2.09701833e-03,+0.00000000e+00,+1.02130976e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.22586211e-01,+1.22586211e-01,+1.22499417e-01,+1.22499417e-01,+0.00000000e+00,+1,+7.25773027e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.90000000e-01,+2.20678702e-03,+0.00000000e+00,+1.16232690e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.39325523e-01,+1.39325523e-01,+1.39243285e-01,+1.39243285e-01,+0.00000000e+00,+1,+8.25201813e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.00000000e+00,+2.33144656e-03,+0.00000000e+00,+1.31769952e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.57769483e-01,+1.57769483e-01,+1.57692085e-01,+1.57692085e-01,+0.00000000e+00,+1,+9.34855484e-01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.01000000e+00,+2.47243528e-03,+0.00000000e+00,+1.48747807e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.77924581e-01,+1.77924581e-01,+1.77852196e-01,+1.77852196e-01,+0.00000000e+00,+1,+1.05477263e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.02000000e+00,+2.63119654e-03,+0.00000000e+00,+1.67171316e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.99797335e-01,+1.99797335e-01,+1.99730026e-01,+1.99730026e-01,+0.00000000e+00,+1,+1.18499202e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.03000000e+00,+2.80917880e-03,+0.00000000e+00,+1.87045564e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.23394294e-01,+2.23394294e-01,+2.23332009e-01,+2.23332009e-01,+0.00000000e+00,+1,+1.32555259e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.04000000e+00,+3.00783559e-03,+0.00000000e+00,+2.08375649e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.48722038e-01,+2.48722038e-01,+2.48664606e-01,+2.48664606e-01,+0.00000000e+00,+1,+1.47649342e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.05000000e+00,+3.22862557e-03,+0.00000000e+00,+2.31166693e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.75787174e-01,+2.75787174e-01,+2.75734303e-01,+2.75734303e-01,+0.00000000e+00,+1,+1.63785380e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.06000000e+00,+3.47301253e-03,+0.00000000e+00,+2.55423834e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+3.04596344e-01,+3.04596344e-01,+3.04547615e-01,+3.04547615e-01,+0.00000000e+00,+1,+1.80967317e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.07000000e+00,+3.74246539e-03,+0.00000000e+00,+2.81152231e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+3.35156216e-01,+3.35156216e-01,+3.35111083e-01,+3.35111083e-01,+0.00000000e+00,+1,+1.99199115e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.08000000e+00,+4.03845826e-03,+0.00000000e+00,+3.08357062e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+3.67473493e-01,+3.67473493e-01,+3.67431276e-01,+3.67431276e-01,+0.00000000e+00,+1,+2.18484752e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.09000000e+00,+4.36247042e-03,+0.00000000e+00,+3.37043525e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+4.01554906e-01,+4.01554906e-01,+4.01514791e-01,+4.01514791e-01,+0.00000000e+00,+1,+2.38828226e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.10000000e+00,+4.71598639e-03,+0.00000000e+00,+3.67216834e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+4.37407219e-01,+4.37407219e-01,+4.37368251e-01,+4.37368251e-01,+0.00000000e+00,+1,+2.60233551e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.11000000e+00,+5.10049587e-03,+0.00000000e+00,+3.98882229e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+4.75037227e-01,+4.75037227e-01,+4.74998306e-01,+4.74998306e-01,+0.00000000e+00,+1,+2.82704760e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.12000000e+00,+5.51749386e-03,+0.00000000e+00,+4.32044963e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+5.14451758e-01,+5.14451758e-01,+5.14411636e-01,+5.14411636e-01,+0.00000000e+00,+1,+3.06245901e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.13000000e+00,+5.96848058e-03,+0.00000000e+00,+4.66710313e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+5.55657670e-01,+5.55657670e-01,+5.55614949e-01,+5.55614949e-01,+0.00000000e+00,+1,+3.30861044e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.14000000e+00,+6.45496157e-03,+0.00000000e+00,+5.02883575e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+5.98661855e-01,+5.98661855e-01,+5.98614978e-01,+5.98614978e-01,+0.00000000e+00,+1,+3.56554274e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.15000000e+00,+6.97844765e-03,+0.00000000e+00,+5.40570064e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.43471236e-01,+6.43471236e-01,+6.43418488e-01,+6.43418488e-01,+0.00000000e+00,+1,+3.83329696e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.16000000e+00,+7.54045499e-03,+0.00000000e+00,+5.79775115e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+6.90092770e-01,+6.90092770e-01,+6.90032269e-01,+6.90032269e-01,+0.00000000e+00,+1,+4.11191432e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.17000000e+00,+8.14250509e-03,+0.00000000e+00,+6.20504085e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+7.38533448e-01,+7.38533448e-01,+7.38463143e-01,+7.38463143e-01,+0.00000000e+00,+1,+4.40143623e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.18000000e+00,+8.78612483e-03,+0.00000000e+00,+6.62762349e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+7.88800292e-01,+7.88800292e-01,+7.88717958e-01,+7.88717958e-01,+0.00000000e+00,+1,+4.70190430e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.19000000e+00,+9.47284647e-03,+0.00000000e+00,+7.06555303e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+8.40900358e-01,+8.40900358e-01,+8.40803592e-01,+8.40803592e-01,+0.00000000e+00,+1,+5.01336030e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.20000000e+00,+1.02042077e-02,+0.00000000e+00,+7.51888365e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+8.94840737e-01,+8.94840737e-01,+8.94726951e-01,+8.94726951e-01,+0.00000000e+00,+1,+5.33584621e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.21000000e+00,+1.09817515e-02,+0.00000000e+00,+7.98766970e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+9.50628554e-01,+9.50628554e-01,+9.50494971e-01,+9.50494971e-01,+0.00000000e+00,+1,+5.66940418e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.22000000e+00,+1.18070266e-02,+0.00000000e+00,+8.47196576e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.00827097e+00,+1.00827097e+00,+1.00811462e+00,+1.00811462e+00,+0.00000000e+00,+1,+6.01407658e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.23000000e+00,+1.26815869e-02,+0.00000000e+00,+8.97182661e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.06777517e+00,+1.06777517e+00,+1.06759289e+00,+1.06759289e+00,+0.00000000e+00,+1,+6.36990595e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.24000000e+00,+1.36069919e-02,+0.00000000e+00,+9.48730725e-02,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.12914838e+00,+1.12914838e+00,+1.12893680e+00,+1.12893680e+00,+0.00000000e+00,+1,+6.73693501e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.25000000e+00,+1.45848066e-02,+0.00000000e+00,+1.00184629e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.19239788e+00,+1.19239788e+00,+1.19215341e+00,+1.19215341e+00,+0.00000000e+00,+1,+7.11520671e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.26000000e+00,+1.56166017e-02,+0.00000000e+00,+1.05653489e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.25753096e+00,+1.25753096e+00,+1.25724981e+00,+1.25724981e+00,+0.00000000e+00,+1,+7.50476416e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.27000000e+00,+1.67039530e-02,+0.00000000e+00,+1.11280209e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.32455494e+00,+1.32455494e+00,+1.32423310e+00,+1.32423310e+00,+0.00000000e+00,+1,+7.90565070e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.28000000e+00,+1.78484425e-02,+0.00000000e+00,+1.17065347e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.39347721e+00,+1.39347721e+00,+1.39311043e+00,+1.39311043e+00,+0.00000000e+00,+1,+8.31790984e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.29000000e+00,+1.90516572e-02,+0.00000000e+00,+1.23009464e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.46430517e+00,+1.46430517e+00,+1.46388898e+00,+1.46388898e+00,+0.00000000e+00,+1,+8.74158530e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.30000000e+00,+2.03151901e-02,+0.00000000e+00,+1.29113122e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.53704625e+00,+1.53704625e+00,+1.53657595e+00,+1.53657595e+00,+0.00000000e+00,+1,+9.17672101e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.31000000e+00,+2.16406397e-02,+0.00000000e+00,+1.35376886e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61170795e+00,+1.61170795e+00,+1.61117857e+00,+1.61117857e+00,+0.00000000e+00,+1,+9.62336109e+00,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.32000000e+00,+2.30296102e-02,+0.00000000e+00,+1.41801323e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.68829776e+00,+1.68829776e+00,+1.68770411e+00,+1.68770411e+00,+0.00000000e+00,+1,+1.00815499e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.33000000e+00,+2.44837114e-02,+0.00000000e+00,+1.48387001e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.76682326e+00,+1.76682326e+00,+1.76615988e+00,+1.76615988e+00,+0.00000000e+00,+1,+1.05513319e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+1.34000000e+00,+2.60045588e-02,+0.00000000e+00,+1.55134492e-01,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.84729203e+00,+1.84729203e+00,+1.84655319e+00,+1.84655319e+00,+0.00000000e+00,+1,+1.10327519e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
